input,action
"Any[0.0, 23.2]",3.360327191815837
"Any[11.6, -11.6]",1.1028560628153163
"Any[-11.6, 23.2]",-6.015945892432515
"Any[0.0, -11.6]",-5.488448427054443
"Any[11.6, -11.6]",8.415393948305848
"Any[0.0, -23.2]",-0.5175164841084992
"Any[-11.6, 0.0]",0.822243972578339
"Any[23.2, 0.0]",13.225955899935425
"Any[-11.6, -23.2]",-6.211258283505995
"Any[-23.2, 11.6]",-7.476199615697627
"Any[23.2, 11.6]",12.890326925123654
"Any[23.2, 0.0]",11.387809517896722
"Any[11.6, -11.6]",8.186277763332413
"Any[0.0, -23.2]",4.750845141023441
"Any[-11.6, 0.0]",0.4355541881947793
"Any[-11.6, 23.2]",-7.368737151619929
"Any[-11.6, 11.6]",-13.585216290736298
"Any[23.2, 11.6]",9.513227367621793
"Any[-23.2, -11.6]",-20.06086014829423
"Any[-23.2, 0.0]",-10.453180566939816
"Any[11.6, -23.2]",7.658119583180025
"Any[11.6, 23.2]",10.70100471381865
"Any[-23.2, 11.6]",-18.63440242139502
"Any[-11.6, 23.2]",-8.84571042019772
"Any[-23.2, 11.6]",-21.855940758954546
"Any[11.6, -23.2]",3.461765741373
"Any[-11.6, 11.6]",-4.946077783869418
"Any[11.6, 23.2]",3.355664695277362
"Any[-11.6, 23.2]",-11.379876104112418
"Any[-23.2, 0.0]",-20.60221600458738
"Any[23.2, 0.0]",11.430952564978279
"Any[-23.2, 0.0]",-17.695068580569465
"Any[0.0, 23.2]",2.4393566312576436
"Any[11.6, 0.0]",-0.16599995002386791
"Any[11.6, 23.2]",7.148962754033988
"Any[0.0, -23.2]",-4.88714723761465
"Any[23.2, 11.6]",20.717117304030165
"Any[-11.6, 11.6]",-10.179247716572029
"Any[23.2, -11.6]",14.918043039642537
"Any[0.0, -11.6]",0.3359049431049004
"Any[0.0, 11.6]",5.945815996055513
"Any[-11.6, 23.2]",-8.058266735752754
"Any[-11.6, 11.6]",-12.058027419360755
"Any[11.6, -11.6]",1.8792341321008552
"Any[0.0, 23.2]",3.1179539042568276
"Any[0.0, 11.6]",-4.4979566360057515
"Any[11.6, -23.2]",3.5141819658103817
"Any[11.6, 0.0]",11.754759730329486
"Any[23.2, -11.6]",13.443883643688887
"Any[-11.6, -23.2]",-4.36415710668231
"Any[23.2, 0.0]",20.09795485071308
"Any[-23.2, 0.0]",-14.369203799902815
"Any[-23.2, 11.6]",-10.274623720649696
"Any[23.2, 11.6]",9.049214009198657
"Any[0.0, 11.6]",-4.994682037240248
"Any[23.2, -11.6]",12.738950650599747
"Any[11.6, -23.2]",9.04530817067529
"Any[-23.2, 0.0]",-8.481457297540873
"Any[23.2, 11.6]",15.803142102744493
"Any[0.0, 11.6]",-2.610872411833445
"Any[23.2, -11.6]",12.890624146654668
"Any[0.0, -23.2]",2.359865488776781
"Any[23.2, -11.6]",19.76985823340231
"Any[-23.2, 11.6]",-10.589436616488491
"Any[-11.6, 0.0]",-6.888149504985727
"Any[11.6, 0.0]",5.076018150295521
"Any[-11.6, 23.2]",-8.921453676811685
"Any[11.6, -23.2]",1.9897936274719148
"Any[-23.2, 11.6]",-10.683413344503606
"Any[0.0, -23.2]",-4.377382266787627
"Any[0.0, 23.2]",2.3608081103356575
"Any[-23.2, 11.6]",-18.49964383212503
"Any[-11.6, -23.2]",-8.279044303090815
"Any[23.2, 0.0]",17.097823622044874
"Any[11.6, -11.6]",6.423773694061994
"Any[11.6, 0.0]",11.626647332697525
"Any[-11.6, 11.6]",-5.4445823873690955
"Any[-23.2, -11.6]",-16.48647738061916
"Any[-11.6, 23.2]",-5.99038655306377
"Any[23.2, 0.0]",6.231800371315948
"Any[-11.6, 23.2]",-7.944465421003453
"Any[11.6, -23.2]",1.969314686389657
"Any[23.2, -11.6]",17.33738238434637
"Any[-11.6, 23.2]",-4.380035237070083
"Any[11.6, -23.2]",2.544880369538301
"Any[11.6, -23.2]",10.801770630078638
"Any[11.6, 23.2]",12.4559133954529
"Any[11.6, -11.6]",2.32437044051847
"Any[-23.2, -11.6]",-10.41690916842469
"Any[0.0, -23.2]",2.159420468356963
"Any[11.6, 23.2]",8.959999677367767
"Any[-23.2, 11.6]",-20.292539257117838
"Any[23.2, -11.6]",12.783077922292732
"Any[-11.6, 11.6]",-7.211755615793422
"Any[0.0, 23.2]",-2.279836198928134
"Any[-11.6, 23.2]",-12.794319788280914
"Any[0.0, -11.6]",-4.574643622872154
"Any[-11.6, 11.6]",-7.824496197674566
"Any[0.0, -11.6]",-3.068873388636934
"Any[-23.2, 0.0]",-14.352447367443492
"Any[11.6, 23.2]",5.805304871655084
"Any[-11.6, 0.0]",-14.823212530500268
"Any[0.0, 23.2]",-0.10374271943813218
"Any[11.6, -11.6]",0.27619970159151247
"Any[-11.6, 23.2]",-3.8427486817348044
"Any[0.0, 23.2]",-3.802730672291252
"Any[-23.2, 0.0]",-21.93959498591649
"Any[-11.6, 11.6]",-8.570345289352382
"Any[0.0, -23.2]",-6.401775777450594
"Any[11.6, -11.6]",10.435199736912566
"Any[-11.6, -23.2]",-4.588914077212148
"Any[-23.2, 11.6]",-9.93784096788104
"Any[23.2, 0.0]",10.202852686235362
"Any[11.6, -23.2]",5.583879676967647
"Any[-11.6, 0.0]",-0.018146184699185164
"Any[-23.2, -11.6]",-12.23881232069338
"Any[23.2, 11.6]",16.700049771954998
"Any[23.2, 0.0]",8.941942991182671
"Any[0.0, -11.6]",1.3449100905710456
"Any[-23.2, 0.0]",-11.637444358680984
"Any[0.0, 11.6]",-1.6469561590241089
"Any[11.6, 0.0]",3.5293755115332077
"Any[23.2, -11.6]",13.680022032788674
"Any[0.0, -23.2]",4.526478419829243
"Any[0.0, 23.2]",6.701594200049437
"Any[-23.2, 11.6]",-18.378071082355085
"Any[23.2, 0.0]",10.76667112199763
"Any[11.6, -23.2]",4.002103258320336
"Any[-11.6, 0.0]",-1.05604049648792
"Any[23.2, -11.6]",12.181316407366154
"Any[11.6, -11.6]",10.76842707924729
"Any[-11.6, 23.2]",-1.4861685601843324
"Any[0.0, -23.2]",-2.6116417445631983
"Any[23.2, 0.0]",15.679479207577568
"Any[-11.6, 23.2]",-6.962898409905404
"Any[-23.2, 11.6]",-17.662785574509506
"Any[11.6, 23.2]",2.240837328737864
"Any[23.2, -11.6]",6.110325544040716
"Any[-11.6, 23.2]",-5.938266401698524
"Any[0.0, 23.2]",-4.582686809761189
"Any[-23.2, 0.0]",-19.959157642379633
"Any[-11.6, 0.0]",-7.955524262854015
"Any[11.6, -23.2]",5.367442099201536
"Any[-23.2, 11.6]",-10.86967638052564
"Any[-23.2, 11.6]",-16.256429097169118
"Any[23.2, 0.0]",9.813801721045278
"Any[11.6, 0.0]",4.202964231498283
"Any[11.6, -11.6]",7.218728493346038
"Any[23.2, -11.6]",18.863545622279965
"Any[0.0, -23.2]",5.992572922495064
"Any[11.6, -23.2]",14.049747564707117
"Any[-23.2, 0.0]",-7.496053406179217
"Any[-23.2, 0.0]",-13.407079644722844
"Any[11.6, 23.2]",6.365964170348342
"Any[-11.6, 23.2]",-15.974143152374586
"Any[-23.2, -11.6]",-18.05937202638392
"Any[0.0, 23.2]",-0.07831033790459695
"Any[0.0, 23.2]",-7.693361703712934
"Any[23.2, 11.6]",8.291654873464866
"Any[-23.2, -11.6]",-16.752329111130262
"Any[0.0, 11.6]",4.029544629435918
"Any[0.0, 11.6]",-5.05434786551666
"Any[11.6, -11.6]",5.4947648878193345
"Any[0.0, -23.2]",3.2887028201555824
"Any[0.0, -11.6]",6.334879046556827
"Any[11.6, 23.2]",8.915538616207053
"Any[23.2, -11.6]",11.46604140144735
"Any[23.2, 11.6]",19.214780110649187
"Any[-11.6, 11.6]",-7.841508457670164
"Any[0.0, -11.6]",0.07941030070123534
"Any[0.0, 11.6]",2.2352121848347863
"Any[11.6, 0.0]",4.064423148971907
"Any[-23.2, 11.6]",-15.180779560875548
"Any[23.2, 11.6]",10.187898544053748
"Any[23.2, 0.0]",9.166774563811858
"Any[-11.6, 11.6]",-4.935161662471089
"Any[-11.6, 23.2]",-10.180702269472597
"Any[0.0, -11.6]",-7.303097721066339
"Any[-23.2, 0.0]",-13.026115141232475
"Any[-11.6, -23.2]",-6.843037231212442
"Any[-23.2, 11.6]",-9.69535298185475
"Any[11.6, -11.6]",2.1458081553081403
"Any[-11.6, -23.2]",-5.101293834704188
"Any[11.6, -23.2]",12.262849502932168
"Any[11.6, -23.2]",12.111503423695487
"Any[23.2, -11.6]",21.214015812122952
"Any[23.2, -11.6]",17.48748432983593
"Any[-11.6, -23.2]",-0.68014457861524
"Any[-11.6, 11.6]",1.340522294389224
"Any[-11.6, 23.2]",-10.497956996658429
"Any[-23.2, -11.6]",-18.442646553423984
"Any[-11.6, 0.0]",-7.721367911771621
"Any[11.6, 0.0]",4.789332698054827
"Any[-11.6, 11.6]",-8.132742336929308
"Any[23.2, 11.6]",11.615590981493298
"Any[11.6, 23.2]",3.1251613810210976
"Any[0.0, -23.2]",-5.910155416636713
"Any[0.0, -11.6]",3.690454356161699
"Any[11.6, 0.0]",8.848607314612737
"Any[23.2, -11.6]",15.19632726330208
"Any[-23.2, 0.0]",-10.070885255607477
"Any[11.6, -23.2]",7.844122746629028
"Any[-11.6, 23.2]",-3.890839185052469
"Any[0.0, -23.2]",-3.6030171187888778
"Any[-23.2, 11.6]",-9.4825164639246
"Any[11.6, -23.2]",2.2602061964788938
"Any[0.0, 23.2]",4.73947714109018
"Any[0.0, -11.6]",-6.702081156859498
"Any[-23.2, -11.6]",-11.266295736668015
"Any[0.0, 23.2]",0.016669924428254213
"Any[-11.6, 23.2]",-13.108597247099553
"Any[-11.6, 23.2]",-12.526576113899566
"Any[-11.6, 23.2]",-14.959382600262673
"Any[0.0, 23.2]",-4.704399821173558
"Any[-11.6, -23.2]",-16.381702084187175
"Any[11.6, -23.2]",10.383777717254485
"Any[-11.6, 0.0]",-4.1385251642146015
"Any[-23.2, 0.0]",-11.996204689958587
"Any[-11.6, 0.0]",-8.8556849386954
"Any[23.2, 11.6]",13.25466391649166
"Any[11.6, -11.6]",3.3634285792349017
"Any[-23.2, -11.6]",-11.231931810954471
"Any[0.0, 11.6]",2.014618967603937
"Any[11.6, -11.6]",3.8713712137016807
"Any[-11.6, 0.0]",-2.7153903263214225
"Any[-11.6, 11.6]",-6.358777235686646
"Any[-23.2, 11.6]",-17.128074305875472
"Any[23.2, -11.6]",8.333767022375342
"Any[-23.2, 11.6]",-15.1814374797454
"Any[-11.6, 11.6]",-7.343837675568841
"Any[11.6, -23.2]",1.1191660552598306
"Any[11.6, 23.2]",11.356743679979266
"Any[-11.6, 11.6]",-13.263796557471933
"Any[-11.6, -23.2]",-8.676235756508035
"Any[23.2, 0.0]",17.52143219035453
"Any[-11.6, -23.2]",-8.45888178945632
"Any[-23.2, 0.0]",-6.373621358713406
"Any[-23.2, -11.6]",-13.188774523286224
"Any[-11.6, 23.2]",-5.311157628788891
"Any[11.6, 0.0]",-1.0062113301306381
"Any[-23.2, 0.0]",-14.770742425109132
"Any[11.6, 0.0]",6.0593158138138765
"Any[-23.2, 11.6]",-15.696517160116725
"Any[-11.6, 11.6]",-9.310899726601303
"Any[0.0, -11.6]",-6.294797266250859
"Any[0.0, 11.6]",0.6454308753493082
"Any[0.0, -23.2]",-2.5341293521541255
"Any[11.6, 23.2]",11.186486712318803
"Any[23.2, 0.0]",5.70833649816969
"Any[11.6, -23.2]",8.106074234495976
"Any[23.2, 11.6]",19.192600848333687
"Any[-23.2, 11.6]",-14.78267803039022
"Any[11.6, -11.6]",5.12039836109351
"Any[-23.2, 11.6]",-13.098623733750612
"Any[23.2, -11.6]",9.089451922324486
"Any[23.2, -11.6]",14.96090605518953
"Any[23.2, 0.0]",17.887315710955843
"Any[23.2, 0.0]",16.125491347443877
"Any[0.0, 11.6]",3.6426490202508095
"Any[0.0, -23.2]",0.09263298733962988
"Any[11.6, -23.2]",11.024193767003416
"Any[-11.6, 23.2]",-1.2491608405789778
"Any[11.6, -11.6]",3.5443370702337953
"Any[0.0, 23.2]",3.632149659635906
"Any[23.2, -11.6]",10.770488963142553
"Any[23.2, -11.6]",16.474671384687053
"Any[0.0, 11.6]",2.3197723135526784
"Any[23.2, -11.6]",13.435515555282558
"Any[23.2, -11.6]",17.390933871440115
"Any[-11.6, 23.2]",-1.7798229407969344
"Any[-11.6, 23.2]",-11.766300144318247
"Any[11.6, 23.2]",2.0844922749245534
"Any[-23.2, 11.6]",-21.598115995514203
"Any[11.6, 23.2]",5.838868643862218
"Any[-23.2, 11.6]",-24.822850295195785
"Any[0.0, 23.2]",-3.973083559214662
"Any[-11.6, -23.2]",-16.52190635058982
"Any[-11.6, 11.6]",-2.102477607637785
"Any[11.6, -11.6]",1.3538027019962073
"Any[0.0, -23.2]",2.2301185368192806
"Any[11.6, -11.6]",11.271370732553338
"Any[-11.6, 23.2]",-4.873954250326084
"Any[11.6, -23.2]",4.123498430556233
"Any[-11.6, -23.2]",-2.8605294942678485
"Any[0.0, 23.2]",5.682778897216277
"Any[23.2, 0.0]",8.075175576303995
"Any[11.6, -23.2]",4.678566719965243
"Any[-23.2, 11.6]",-7.683112546363097
"Any[11.6, -11.6]",5.607443223334949
"Any[23.2, 0.0]",15.98384094859522
"Any[0.0, 23.2]",-0.14168791086237276
"Any[11.6, -23.2]",4.597542012500098
"Any[-23.2, 11.6]",-8.779091965569648
"Any[23.2, 0.0]",11.789665655804889
"Any[0.0, 11.6]",-1.3195157995783273
"Any[11.6, 23.2]",4.8380171526023705
"Any[11.6, -23.2]",3.0158950662422463
"Any[23.2, 11.6]",19.72765063043221
"Any[11.6, -11.6]",5.663510792994029
"Any[-11.6, 23.2]",-1.605940955757303
"Any[23.2, -11.6]",8.744257787924798
"Any[-23.2, 11.6]",-12.280289863033307
"Any[-11.6, 0.0]",-9.793884314332475
"Any[-23.2, 0.0]",-20.265695413116788
"Any[11.6, -23.2]",6.7581613638123805
"Any[23.2, -11.6]",16.558876156684374
"Any[-11.6, 23.2]",-3.8600846428888307
"Any[0.0, -23.2]",-3.801182912787491
"Any[23.2, -11.6]",19.02372862437628
"Any[11.6, 0.0]",9.668138763038439
"Any[11.6, 0.0]",8.239841663544386
"Any[-23.2, -11.6]",-11.706829216844158
"Any[11.6, 0.0]",10.74121037521922
"Any[-11.6, 11.6]",-8.566239675170301
"Any[-23.2, -11.6]",-15.83457741957306
"Any[23.2, -11.6]",14.709606998258849
"Any[11.6, -23.2]",7.645187517490452
"Any[23.2, 11.6]",22.51882064908951
"Any[23.2, 11.6]",13.383466401642792
"Any[-11.6, 11.6]",-5.889647345492737
"Any[-23.2, -11.6]",-15.254801433593888
"Any[-23.2, 0.0]",-11.867686778054992
"Any[0.0, -23.2]",-2.697457375295243
"Any[23.2, 0.0]",17.740991603623957
"Any[0.0, -11.6]",0.7190978846389289
"Any[-11.6, 23.2]",-2.5049907535234532
"Any[-11.6, 0.0]",-13.348567166814423
"Any[-11.6, 0.0]",-8.07466604553309
"Any[0.0, -11.6]",-0.9076661715015015
"Any[0.0, 23.2]",2.343795073198037
"Any[0.0, -11.6]",-6.1414572535349325
"Any[-23.2, 11.6]",-12.447007797270336
"Any[-11.6, -23.2]",-13.590009657844721
"Any[-23.2, 0.0]",-8.721714722893992
"Any[-11.6, 11.6]",-10.373623259545784
"Any[0.0, 11.6]",-3.8780100668415085
"Any[-23.2, 0.0]",-19.593181003491488
"Any[23.2, 11.6]",12.609968522309758
"Any[23.2, 11.6]",9.430702943967427
"Any[23.2, -11.6]",14.833627230583312
"Any[-23.2, 11.6]",-10.841310099005868
"Any[11.6, 0.0]",6.222207315702676
"Any[0.0, -11.6]",-1.3997248856049
"Any[-23.2, 11.6]",-13.858087731143135
"Any[-11.6, 23.2]",-10.58624763016823
"Any[-11.6, 23.2]",-12.706096922111415
"Any[23.2, -11.6]",5.8324286963563505
"Any[-11.6, 0.0]",-6.1188043708587205
"Any[-23.2, -11.6]",-14.254869441041825
"Any[23.2, 0.0]",17.32146301194123
"Any[23.2, -11.6]",13.383737865736261
"Any[11.6, -23.2]",10.31134004153931
"Any[-23.2, -11.6]",-7.085364874602771
"Any[0.0, 23.2]",3.9948415569048716
"Any[0.0, -11.6]",-4.882645836686931
"Any[-23.2, 11.6]",-11.616486275229297
"Any[11.6, -11.6]",3.0475524854813845
"Any[-11.6, 0.0]",-7.158247934416216
"Any[0.0, 11.6]",-1.2623712419072775
"Any[0.0, -23.2]",-2.9888913061213924
"Any[0.0, -11.6]",4.255045599690315
"Any[23.2, -11.6]",15.146989276798967
"Any[0.0, 23.2]",2.3986880046852868
"Any[-23.2, 11.6]",-16.6662424106754
"Any[11.6, -23.2]",3.4384857497980477
"Any[23.2, 11.6]",16.402900868715484
"Any[-11.6, 23.2]",-8.491755913581098
"Any[-11.6, 11.6]",-9.890255762670895
"Any[23.2, 0.0]",9.20319220971588
"Any[11.6, 23.2]",5.405773358826612
"Any[-23.2, 0.0]",-19.057936715136645
"Any[0.0, 23.2]",-0.745795103002722
"Any[11.6, -23.2]",-1.167198047859796
"Any[-11.6, 11.6]",-3.1754382645715844
"Any[11.6, -11.6]",4.485741961087949
"Any[11.6, 23.2]",10.201507178284283
"Any[11.6, -23.2]",4.228137724918617
"Any[11.6, -11.6]",11.888576084652204
"Any[23.2, 0.0]",17.303230118993362
"Any[23.2, -11.6]",16.755170170979966
"Any[-11.6, -23.2]",-2.709926921703585
"Any[-23.2, 0.0]",-8.968684475156977
"Any[-11.6, 11.6]",-7.899952197879323
"Any[11.6, 23.2]",2.494822110116962
"Any[11.6, 0.0]",1.3044692357023313
"Any[0.0, -23.2]",-0.6750561274177707
"Any[11.6, -11.6]",11.968039084416809
"Any[11.6, 0.0]",8.155892703734468
"Any[-23.2, 11.6]",-12.99385183288206
"Any[0.0, 11.6]",-3.4250492877869463
"Any[-23.2, 11.6]",-18.689992174363727
"Any[0.0, 11.6]",-5.791865361131038
"Any[-11.6, 0.0]",-12.811977115140806
"Any[23.2, 0.0]",12.003312517117406
"Any[-11.6, -23.2]",-9.686230037611205
"Any[0.0, -23.2]",6.78339734207918
"Any[-23.2, 0.0]",-11.749090078340576
"Any[-11.6, 23.2]",-7.426496790262744
"Any[-23.2, -11.6]",-20.498339484089346
"Any[-11.6, 23.2]",-6.038485139439626
"Any[-11.6, 11.6]",-14.962940215735701
"Any[-11.6, -23.2]",-11.558781160091774
"Any[-23.2, 0.0]",-11.873645889228829
"Any[23.2, -11.6]",10.704294465778656
"Any[0.0, -23.2]",0.9541153067910118
"Any[11.6, -23.2]",12.823363293283924
"Any[11.6, -23.2]",11.361664706944852
"Any[-11.6, 23.2]",-1.0602371901850358
"Any[-23.2, 0.0]",-18.87266367799878
"Any[-11.6, 11.6]",-6.347821578189738
"Any[23.2, -11.6]",8.261282449417008
"Any[0.0, 23.2]",1.5998028500452715
"Any[11.6, -11.6]",3.2288697901729533
"Any[-23.2, 11.6]",-12.815314743187363
"Any[0.0, 23.2]",-2.88481586956082
"Any[23.2, 11.6]",6.989463208223804
"Any[11.6, -23.2]",5.586927191323775
"Any[-11.6, 11.6]",-0.22516874101663253
"Any[0.0, 11.6]",-3.3704785579928096
"Any[-11.6, 11.6]",-8.336715832908494
"Any[-11.6, -23.2]",-10.19476515066794
"Any[-11.6, 23.2]",-3.7759253832347826
"Any[11.6, 0.0]",-0.07476324707877982
"Any[-23.2, 11.6]",-15.578897633232236
"Any[11.6, -23.2]",3.163478703157308
"Any[0.0, 11.6]",3.421662327639623
"Any[-11.6, 11.6]",-8.576317295893041
"Any[11.6, -11.6]",4.131929200029942
"Any[-11.6, 23.2]",-5.911772734388118
"Any[-23.2, 0.0]",-21.641569794327847
"Any[23.2, 11.6]",13.720005463432017
"Any[23.2, -11.6]",10.313001683340392
"Any[0.0, -23.2]",4.895960895060202
"Any[0.0, -23.2]",6.248992091429228
"Any[11.6, -23.2]",12.561589836980405
"Any[-23.2, -11.6]",-8.303508545729894
"Any[-23.2, -11.6]",-8.282484347143242
"Any[23.2, 0.0]",15.455297173994625
"Any[-23.2, -11.6]",-16.365959614144817
"Any[-23.2, 11.6]",-10.160357464820024
"Any[-23.2, 11.6]",-20.05852575259369
"Any[23.2, -11.6]",9.483450547584713
"Any[23.2, 0.0]",13.881082984697285
"Any[0.0, -23.2]",2.006938531508578
"Any[11.6, 23.2]",14.712591494155134
"Any[-11.6, 23.2]",-11.348674171536928
"Any[0.0, -23.2]",-3.2110638526677837
"Any[-23.2, 0.0]",-11.634081449537986
"Any[-11.6, -23.2]",-8.016103468241985
"Any[23.2, -11.6]",17.477738617499405
"Any[11.6, -11.6]",9.17989489953535
"Any[-11.6, 0.0]",-3.724409492942721
"Any[0.0, 23.2]",2.6402194516719457
"Any[11.6, -23.2]",3.40592222861307
"Any[23.2, 0.0]",17.93888307036792
"Any[23.2, 0.0]",12.693276002350395
"Any[11.6, 0.0]",10.788851886527986
"Any[-11.6, 0.0]",-5.512023235321187
"Any[11.6, 23.2]",8.944151153534301
"Any[-11.6, 23.2]",-12.6639061115154
"Any[0.0, -11.6]",-5.041671475133877
"Any[11.6, -11.6]",9.111817304158325
"Any[-23.2, 0.0]",-12.102445110338076
"Any[23.2, 11.6]",14.928543486402992
"Any[11.6, -23.2]",2.845176063771469
"Any[11.6, -23.2]",15.221033834898439
"Any[-23.2, 11.6]",-9.157100733548575
"Any[0.0, 23.2]",-1.2082793329981272
"Any[0.0, -11.6]",-8.958749993972729
"Any[-11.6, 23.2]",-4.849287189389004
"Any[0.0, -11.6]",-7.224409463000186
"Any[-11.6, -23.2]",-5.639444053894805
"Any[23.2, -11.6]",16.982662124210684
"Any[23.2, -11.6]",18.08508621781216
"Any[11.6, 23.2]",13.818835099622886
"Any[11.6, 0.0]",4.309945623187345
"Any[0.0, 11.6]",0.06824500104231279
"Any[-23.2, 11.6]",-16.602107478762097
"Any[-11.6, 0.0]",-12.339875022088481
"Any[-23.2, 11.6]",-18.992365373474165
"Any[-11.6, 23.2]",-12.45045526400798
"Any[11.6, 23.2]",-2.415927182205544
"Any[0.0, -11.6]",-8.522071431636785
"Any[0.0, -11.6]",1.4289923672811355
"Any[-23.2, 0.0]",-13.405583305779405
"Any[0.0, 23.2]",-1.617460203702192
"Any[-11.6, -23.2]",-12.411425341917843
"Any[23.2, 0.0]",18.171854234902373
"Any[-11.6, -23.2]",-9.282872858103298
"Any[-23.2, 0.0]",-5.448456655513126
"Any[23.2, -11.6]",11.956481782713798
"Any[-11.6, 23.2]",-3.7268379243340317
"Any[23.2, 11.6]",11.94443569218276
"Any[-11.6, 11.6]",-10.326821952214482
"Any[11.6, -23.2]",6.0266911743507645
"Any[11.6, -23.2]",9.28295016940229
"Any[11.6, 23.2]",13.873393103275468
"Any[11.6, -23.2]",3.0725069779017384
"Any[0.0, -11.6]",7.105988225747627
"Any[23.2, 11.6]",16.256790800200342
"Any[0.0, 11.6]",-2.7888177813653696
"Any[23.2, 0.0]",12.933292577690441
"Any[11.6, 0.0]",6.714204516209041
"Any[-23.2, -11.6]",-12.82220532463081
"Any[23.2, 11.6]",18.994503262891072
"Any[11.6, -11.6]",2.769529968882557
"Any[23.2, -11.6]",19.010753789889375
"Any[-11.6, 11.6]",-3.0617214449865098
"Any[0.0, -23.2]",0.20040261141782373
"Any[-11.6, 11.6]",-1.4957919218371813
"Any[-23.2, -11.6]",-18.60134791130301
"Any[11.6, 0.0]",8.418063389690193
"Any[-11.6, 0.0]",-8.191379971048082
"Any[0.0, -23.2]",0.4658501373881745
"Any[0.0, -23.2]",3.9275836373184494
"Any[-11.6, 23.2]",-2.326636493330903
"Any[0.0, 11.6]",-4.771087289274359
"Any[-23.2, 0.0]",-17.297796052050895
"Any[11.6, -11.6]",6.513435245467193
"Any[-23.2, 11.6]",-14.349650107353
"Any[0.0, 11.6]",-1.5428378931366642
"Any[23.2, 0.0]",8.595791752993854
"Any[-23.2, 11.6]",-14.159221029034612
"Any[-23.2, 0.0]",-16.51429552538991
"Any[11.6, -11.6]",4.519290347925899
"Any[11.6, 0.0]",6.549604608926225
"Any[0.0, 23.2]",1.806202854899964
"Any[23.2, -11.6]",8.805608043619648
"Any[-23.2, 11.6]",-10.65154761599012
"Any[0.0, 23.2]",-4.695969713122084
"Any[-23.2, -11.6]",-22.342055196006612
"Any[-11.6, 0.0]",-3.088279526116761
"Any[11.6, 23.2]",3.5398821866623926
"Any[23.2, -11.6]",9.599207884301206
"Any[11.6, -23.2]",10.779074686860975
"Any[-11.6, 11.6]",-1.2803777121613371
"Any[23.2, -11.6]",13.835611207335095
"Any[11.6, -23.2]",8.355691449905983
"Any[-23.2, 11.6]",-6.995688239005511
"Any[11.6, -11.6]",6.575107951287664
"Any[-11.6, 23.2]",-6.073454384232634
"Any[23.2, 0.0]",10.003877090362598
"Any[-11.6, -23.2]",-8.57701244910297
"Any[0.0, 23.2]",6.102410338362277
"Any[23.2, -11.6]",8.943413502320224
"Any[11.6, -23.2]",8.895728141613805
"Any[0.0, -23.2]",5.199073497608571
"Any[-23.2, 11.6]",-9.690078890792323
"Any[-11.6, 0.0]",-7.3473349024202355
"Any[-11.6, 23.2]",-8.167918036024638
"Any[-11.6, 23.2]",-12.755986097941836
"Any[23.2, 0.0]",6.894791079184861
"Any[11.6, 23.2]",5.038120697587766
"Any[11.6, 0.0]",2.133302596900865
"Any[-23.2, 11.6]",-16.124394463747326
"Any[11.6, -23.2]",3.170325629796416
"Any[11.6, -23.2]",9.823358256858228
"Any[-11.6, 0.0]",-1.3174808199823536
"Any[0.0, 11.6]",0.11294100959954134
"Any[-23.2, 0.0]",-15.5409757867645
"Any[-23.2, 11.6]",-13.060500394072319
"Any[-23.2, -11.6]",-18.04339390393938
"Any[-23.2, 0.0]",-13.540652991023698
"Any[23.2, 0.0]",12.606005373583432
"Any[-23.2, 11.6]",-15.657445883144353
"Any[-23.2, 11.6]",-15.862285314575216
"Any[23.2, 0.0]",9.491548044591726
"Any[-11.6, -23.2]",-9.564842942246447
"Any[23.2, 0.0]",18.607290345539216
"Any[-11.6, 23.2]",-8.54070471155313
"Any[11.6, -11.6]",2.8671367226688718
"Any[11.6, -11.6]",8.29260957839855
"Any[23.2, -11.6]",15.946370986177426
"Any[0.0, -23.2]",3.8612885399783288
"Any[0.0, 23.2]",6.1196325690830635
"Any[-11.6, -23.2]",-12.087239791190681
"Any[0.0, 23.2]",5.338831829723121
"Any[-11.6, 0.0]",-15.00763333708726
"Any[-11.6, -23.2]",-8.73826510050641
"Any[-11.6, 23.2]",-4.507678883517217
"Any[11.6, -11.6]",-0.18643678703887467
"Any[0.0, -23.2]",1.9849499304141813
"Any[0.0, -23.2]",4.375381685880643
"Any[-23.2, 0.0]",-8.597108638192221
"Any[11.6, 0.0]",9.51856855368492
"Any[-23.2, 0.0]",-14.998835178850998
"Any[0.0, 23.2]",0.512674759414935
"Any[11.6, -23.2]",-0.2266263289276475
"Any[0.0, -11.6]",4.322005665633679
"Any[11.6, 23.2]",10.90507659186139
"Any[-11.6, 0.0]",-11.777249080955228
"Any[11.6, -11.6]",8.753339711982928
"Any[-23.2, 11.6]",-12.863163599162336
"Any[-11.6, 23.2]",-9.79861570575283
"Any[-11.6, 11.6]",-13.991903509642826
"Any[-11.6, 11.6]",-12.482152379375348
"Any[11.6, 23.2]",2.9175555469896484
"Any[23.2, 11.6]",6.050935198173067
"Any[0.0, 23.2]",-2.7064914877809283
"Any[11.6, -23.2]",2.5489883811145084
"Any[-11.6, 11.6]",-5.177468128683779
"Any[0.0, -11.6]",-2.68599755330482
"Any[23.2, -11.6]",16.642855860758306
"Any[23.2, 11.6]",15.746341223727063
"Any[-23.2, -11.6]",-14.798519234911646
"Any[0.0, 11.6]",4.058330327383372
